epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
166,19720.5,1.12447,0.82126,1.14166,0.84171,0.76751,0.83366,0.59144,1.057,0.7704,1.13168,0.004555,0.004555,0.004555
167,19837,1.1152,0.81325,1.14023,0.84134,0.76747,0.8336,0.59145,1.05691,0.77003,1.13135,0.004522,0.004522,0.004522
168,19954,1.11535,0.81621,1.14001,0.8399,0.7685,0.83379,0.59165,1.05648,0.76992,1.13086,0.004489,0.004489,0.004489
169,20071,1.11594,0.81122,1.14276,0.84312,0.76775,0.83367,0.59175,1.056,0.76944,1.13019,0.004456,0.004456,0.004456
170,20187.7,1.11489,0.81076,1.13717,0.84212,0.76867,0.83415,0.592,1.05574,0.76914,1.12981,0.004423,0.004423,0.004423
171,20304.5,1.11384,0.80742,1.13809,0.84118,0.76962,0.83407,0.592,1.05593,0.76854,1.12994,0.00439,0.00439,0.00439
172,20421.3,1.11415,0.81322,1.13856,0.84356,0.76827,0.83421,0.59202,1.0556,0.76797,1.1296,0.004357,0.004357,0.004357
173,20538.1,1.1132,0.80878,1.13612,0.84114,0.76924,0.83435,0.59227,1.05523,0.76803,1.1292,0.004324,0.004324,0.004324
174,20654.8,1.10929,0.8105,1.13745,0.83964,0.77139,0.83472,0.59245,1.05504,0.76777,1.12893,0.004291,0.004291,0.004291
175,20773.9,1.11094,0.80804,1.13633,0.83937,0.77055,0.83474,0.59267,1.05498,0.76753,1.12874,0.004258,0.004258,0.004258
176,20889.5,1.10925,0.80529,1.13699,0.84407,0.76961,0.83481,0.59289,1.05486,0.76756,1.12852,0.004225,0.004225,0.004225
177,21005.7,1.10859,0.80564,1.13294,0.84378,0.76983,0.83507,0.59312,1.05455,0.76737,1.12808,0.004192,0.004192,0.004192
178,21122.4,1.11092,0.80656,1.1338,0.84535,0.7703,0.83507,0.5935,1.05435,0.76701,1.12776,0.004159,0.004159,0.004159
179,21238.7,1.10256,0.80361,1.13213,0.84656,0.77005,0.83484,0.59346,1.05399,0.76657,1.12725,0.004126,0.004126,0.004126
180,21354.6,1.10239,0.79956,1.13268,0.84538,0.77044,0.83495,0.59338,1.05376,0.76589,1.12696,0.004093,0.004093,0.004093
181,21470.1,1.10267,0.79687,1.13059,0.8475,0.76968,0.83512,0.59386,1.05366,0.76572,1.12681,0.00406,0.00406,0.00406
182,21585.4,1.09931,0.7965,1.12995,0.84763,0.77066,0.83548,0.59399,1.05345,0.76547,1.12646,0.004027,0.004027,0.004027
183,21701.5,1.10229,0.79505,1.13071,0.84543,0.77098,0.83538,0.59406,1.05316,0.76538,1.12608,0.003994,0.003994,0.003994
184,21818.4,1.096,0.79075,1.12871,0.84601,0.77146,0.83565,0.59432,1.05297,0.76519,1.12568,0.003961,0.003961,0.003961
185,21935,1.10115,0.79468,1.13095,0.84712,0.77127,0.8359,0.59457,1.0527,0.7652,1.12525,0.003928,0.003928,0.003928
